athlete_id,date,session_type,minutes,distance_m,hid_m,peak_speed_m_s,accel_hi_count,decel_hi_count,player_load
GPS_004,2026-03-02,PRACTICE,35.7,2478,417,8.22,15,18,84.7
GPS_005,2026-03-02,PRACTICE,47.8,2278,286,8.46,13,20,79.4
GPS_006,2026-03-02,PRACTICE,43.3,2567,276,8.28,18,10,74.6
GPS_007,2026-03-02,PRACTICE,49.5,2780,519,6.72,13,14,81.3
GPS_008,2026-03-02,PRACTICE,33.4,1614,364,7.23,25,17,88.3
GPS_009,2026-03-02,PRACTICE,42.9,3002,466,9.45,11,27,98.7
GPS_010,2026-03-02,PRACTICE,40.1,1991,337,6.01,21,12,77.8
GPS_011,2026-03-02,PRACTICE,52.7,2324,400,8.96,18,17,85.7
GPS_012,2026-03-02,PRACTICE,41.7,1353,145,8.15,13,20,66.7
GPS_001,2026-03-03,PRACTICE,33.6,2089,375,7,19,20,97.9
GPS_002,2026-03-03,PRACTICE,49.5,1955,285,7.27,17,16,76.2
GPS_003,2026-03-03,PRACTICE,47.5,2783,311,6.71,24,18,98.6
GPS_004,2026-03-03,PRACTICE,50.6,2882,355,7.21,17,5,70.7
GPS_005,2026-03-03,PRACTICE,43.8,1175,60,7.82,20,15,65.8
GPS_006,2026-03-03,PRACTICE,33.2,1788,202,8.02,14,10,58.9
GPS_007,2026-03-03,PRACTICE,26.4,1409,232,5.92,11,15,58.9
GPS_008,2026-03-03,PRACTICE,53.6,3249,538,7.21,21,18,104.4
GPS_009,2026-03-03,PRACTICE,51.8,2226,223,7.24,14,22,81.8
GPS_010,2026-03-03,PRACTICE,42.4,2789,531,6.93,14,22,95.2
GPS_011,2026-03-03,PRACTICE,16.9,1069,127,8.15,10,17,54.4
GPS_012,2026-03-03,PRACTICE,41,3164,569,8.39,17,13,90.9
GPS_001,2026-03-04,PRACTICE,50.6,3434,774,7.99,17,17,123.7
GPS_002,2026-03-04,PRACTICE,36.8,1609,317,6.79,16,7,58.5
GPS_003,2026-03-04,PRACTICE,45.3,2412,387,7.55,16,15,80.3
GPS_004,2026-03-04,PRACTICE,31.1,1455,218,7.96,12,13,57.5
GPS_005,2026-03-04,PRACTICE,47.4,1759,203,7.83,15,15,67.7
GPS_006,2026-03-04,PRACTICE,28,925,95,6.49,21,16,67.1
GPS_007,2026-03-04,PRACTICE,36.2,1895,458,7.28,10,11,61.9
GPS_008,2026-03-04,PRACTICE,55,2204,331,6.94,17,12,73.8
GPS_009,2026-03-04,PRACTICE,39.7,2221,346,7.54,3,8,47.3
GPS_010,2026-03-04,PRACTICE,56.9,3472,551,7.48,28,22,123.5
GPS_011,2026-03-04,PRACTICE,45.8,3002,189,6.77,12,25,90.2
GPS_012,2026-03-04,PRACTICE,54.9,2737,359,9.36,4,10,57.3
GPS_001,2026-03-05,PRACTICE,41.3,2648,589,8.63,17,14,107.6
GPS_002,2026-03-05,PRACTICE,49.2,3166,597,8.52,18,24,109.6
GPS_003,2026-03-05,PRACTICE,47.6,2687,483,6.31,15,21,92.9
GPS_004,2026-03-05,PRACTICE,38,1778,158,8.3,22,22,87.7
GPS_005,2026-03-05,PRACTICE,58.8,3673,242,7.14,22,14,96.8
GPS_006,2026-03-05,PRACTICE,51.4,1691,116,7.57,16,30,88.8
GPS_007,2026-03-05,PRACTICE,33.3,2219,413,5.45,20,9,76
GPS_008,2026-03-05,PRACTICE,54.5,3573,913,7.26,26,18,124.5
GPS_009,2026-03-05,PRACTICE,37,1896,271,7.91,10,16,64.7
GPS_010,2026-03-05,PRACTICE,15,827,100,5.84,21,26,81.3
GPS_011,2026-03-05,PRACTICE,39.7,1355,133,7.48,12,7,45.4
GPS_012,2026-03-05,PRACTICE,32.3,1463,138,7.11,19,16,70.6
