athlete_id,date,session_type,minutes,distance_m,hid_m,peak_speed_m_s,accel_hi_count,decel_hi_count,player_load
GPS_004,2026-03-02,PRACTICE,52.1,2769,200,6.3,11,19,77.7
GPS_005,2026-03-02,PRACTICE,55.6,2785,435,7.92,16,17,88.2
GPS_006,2026-03-02,PRACTICE,52.9,2294,316,6.77,16,10,69.8
GPS_007,2026-03-02,PRACTICE,56.7,3023,514,7.41,13,17,88.1
GPS_008,2026-03-02,PRACTICE,54.2,3826,579,7.7,12,20,100.7
GPS_009,2026-03-02,PRACTICE,25.2,1786,158,8.61,16,23,80.3
GPS_010,2026-03-02,PRACTICE,34.1,1527,256,7.51,13,19,69.7
GPS_011,2026-03-02,PRACTICE,39.5,1798,176,8.53,5,13,49.4
GPS_012,2026-03-02,PRACTICE,41.8,2223,266,8.07,14,24,85.9
GPS_001,2026-03-03,PRACTICE,62.6,3065,659,6.76,14,9,101.6
GPS_002,2026-03-03,PRACTICE,46.1,3286,561,7.1,14,25,105.4
GPS_003,2026-03-03,PRACTICE,53.2,3069,454,5.01,14,17,88.5
GPS_004,2026-03-03,PRACTICE,39.2,2289,294,6.95,11,14,67.7
GPS_005,2026-03-03,PRACTICE,44,2572,313,7.74,11,12,68.1
GPS_006,2026-03-03,PRACTICE,40.1,1983,205,7.45,6,14,55
GPS_007,2026-03-03,PRACTICE,40.4,2472,422,6.81,20,15,87.8
GPS_008,2026-03-03,PRACTICE,60.8,2317,332,6.97,8,25,81
GPS_009,2026-03-03,PRACTICE,45.2,2373,65,7.64,14,21,77.9
GPS_010,2026-03-03,PRACTICE,45.8,3046,691,7.56,2,16,74.7
GPS_011,2026-03-03,PRACTICE,41.6,1397,196,5.74,13,29,81.9
GPS_012,2026-03-03,PRACTICE,35.7,1486,176,6.76,17,16,68.8
GPS_001,2026-03-04,PRACTICE,39.9,1625,294,7.44,10,11,70.7
GPS_002,2026-03-04,PRACTICE,29.2,1760,290,8.2,12,29,86.3
GPS_003,2026-03-04,PRACTICE,41.8,2185,243,5.86,20,4,63.9
GPS_004,2026-03-04,PRACTICE,34.1,1698,123,7.44,11,25,74.1
GPS_005,2026-03-04,PRACTICE,54.5,3281,377,6.46,20,20,102.2
GPS_006,2026-03-04,PRACTICE,57.9,1934,219,8.14,21,8,68.3
GPS_007,2026-03-04,PRACTICE,29.7,1849,404,7.14,20,26,97.6
GPS_008,2026-03-04,PRACTICE,28.4,1346,332,7.18,17,7,57.8
GPS_009,2026-03-04,PRACTICE,36.9,2083,198,6.83,20,16,79.8
GPS_010,2026-03-04,PRACTICE,41.4,2609,585,6.26,15,11,79.7
GPS_011,2026-03-04,PRACTICE,43.3,1979,344,6.47,24,16,88.4
GPS_012,2026-03-04,PRACTICE,50.4,3552,321,7.14,18,23,105
